source_number,x,y,probability_image_0,probability_image_1,probability_image_4,probability_image_5,probability_image_7,probability_image_9,probability_image_10,probability_image_11,probability_image_16,probability_image_18
3809,1817,1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,759,1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,518,1495,0.8125,0.8125,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.8125,0.8125
3812,467,1525,0.203125,0.203125,0.1875,0.1875,0.203125,0.21875,0.21875,0.21875,0.15625,0.1875
3813,175,1533,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0
3814,816,1465,0.421875,0.40625,0.5,0.515625,0.53125,0.53125,0.53125,0.53125,0.515625,0.5
3815,218,1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3816,1764,1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,1635,1434,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
3818,1427,1528,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
3819,623,1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3820,543,1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3821,798,1508,0.46875,0.46875,0.40625,0.359375,0.34375,0.34375,0.40625,0.4375,0.421875,0.421875
3822,1751,1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3823,1699,1512,0.0,0.0,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0
3824,782,1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825,1707,1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3826,1320,1548,0.75,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375
3827,1707,1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,1871,1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3829,1715,1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830,1393,1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3831,471,1497,0.953125,0.953125,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.953125,0.953125
3832,850,1522,0.046875,0.046875,0.015625,0.015625,0.015625,0.0,0.0,0.0,0.046875,0.046875
3833,719,1820,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375
3834,1704,1518,0.234375,0.21875,0.3125,0.296875,0.28125,0.234375,0.171875,0.125,0.171875,0.140625
3835,1716,1503,0.1875,0.09375,0.125,0.09375,0.078125,0.0625,0.046875,0.0,0.0,0.015625
3836,328,1500,0.140625,0.140625,0.125,0.125,0.125,0.109375,0.0625,0.0,0.046875,0.046875
3837,1273,1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,697,1477,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375
3839,1152,1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3840,1771,1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3841,615,1809,0.5,0.5,0.53125,0.578125,0.59375,0.5625,0.546875,0.53125,0.453125,0.46875
3842,1770,1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843,1443,1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3844,321,1488,0.875,0.875,0.890625,0.890625,0.875,0.875,0.875,0.875,0.890625,0.875
3845,749,1481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3846,838,1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3847,1820,1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,772,1493,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0625,0.140625,0.078125
3849,1020,1573,0.765625,0.734375,0.734375,0.734375,0.71875,0.71875,0.71875,0.71875,0.765625,0.734375
3850,1514,1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3851,1745,1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,1737,1352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3853,758,1762,0.453125,0.421875,0.265625,0.203125,0.140625,0.15625,0.265625,0.359375,0.390625,0.28125
3854,1996,1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3855,516,1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856,905,1640,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
3857,1823,1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,1256,1465,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3859,1101,1177,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
3860,1754,1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3861,1169,1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3862,1585,1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,357,1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3864,1676,1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3865,1751,1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3866,1364,1534,0.984375,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3867,1761,1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3868,1695,1580,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3869,758,1466,0.0,0.03125,0.0625,0.0625,0.078125,0.09375,0.09375,0.09375,0.046875,0.0625
3870,355,1497,0.875,0.875,0.859375,0.875,0.875,0.890625,0.875,0.875,0.875,0.875
3871,666,1464,0.234375,0.265625,0.28125,0.28125,0.3125,0.328125,0.359375,0.359375,0.34375,0.390625
3872,677,1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3873,1243,1454,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
3874,1045,1460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3875,409,1479,0.78125,0.78125,0.75,0.75,0.75,0.75,0.734375,0.75,0.734375,0.75
3876,1575,1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3877,1057,1459,0.96875,0.96875,0.953125,0.953125,0.953125,0.96875,0.96875,0.96875,0.96875,0.96875
3878,1771,1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3879,1976,1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3880,1091,1412,0.609375,0.59375,0.640625,0.640625,0.65625,0.65625,0.65625,0.640625,0.5625,0.546875
3881,960,1461,0.265625,0.265625,0.15625,0.140625,0.125,0.15625,0.171875,0.1875,0.328125,0.3125
3882,1534,1097,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3883,778,1780,0.71875,0.75,0.71875,0.71875,0.71875,0.75,0.734375,0.703125,0.703125,0.703125
3884,842,1760,0.984375,0.96875,0.984375,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3885,915,1453,0.546875,0.53125,0.53125,0.546875,0.53125,0.515625,0.515625,0.515625,0.5625,0.578125
3886,1386,1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3887,495,1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3888,1777,1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,841,1460,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.96875,0.96875
3890,1563,1770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,1948,1478,0.859375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.828125,0.828125
3892,1118,1784,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
3893,1236,1433,0.75,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.75,0.765625
3894,1604,1449,0.09375,0.046875,0.03125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
3895,1042,1741,0.703125,0.703125,0.71875,0.71875,0.6875,0.671875,0.671875,0.65625,0.6875,0.703125
3896,735,1468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3897,1882,1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3898,772,1444,0.8125,0.8125,0.8125,0.8125,0.8125,0.796875,0.796875,0.8125,0.796875,0.796875
3899,927,1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,1190,1430,0.859375,0.859375,0.828125,0.828125,0.828125,0.84375,0.8125,0.8125,0.796875,0.765625
3901,205,1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3902,677,1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903,1109,1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3904,874,1450,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
3905,659,1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3906,1596,1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3907,1635,1393,0.71875,0.71875,0.703125,0.703125,0.703125,0.6875,0.671875,0.6875,0.65625,0.65625
3908,1893,1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3909,902,1445,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.96875,0.96875,0.953125,0.953125
3910,956,1434,0.640625,0.640625,0.625,0.625,0.640625,0.640625,0.640625,0.640625,0.640625,0.65625
3911,905,1431,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3912,1609,1432,0.25,0.25,0.25,0.25,0.28125,0.328125,0.359375,0.359375,0.28125,0.265625
3913,1814,1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3914,801,1455,0.296875,0.28125,0.34375,0.296875,0.28125,0.28125,0.265625,0.25,0.34375,0.34375
3915,810,1322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3916,693,1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,1817,1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,1170,1425,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3919,206,1455,0.125,0.125,0.109375,0.109375,0.046875,0.09375,0.109375,0.171875,0.03125,0.0
3920,741,1451,0.765625,0.765625,0.765625,0.765625,0.78125,0.796875,0.796875,0.8125,0.765625,0.796875
3921,1085,1430,0.65625,0.65625,0.640625,0.625,0.609375,0.546875,0.546875,0.546875,0.609375,0.625
3922,678,1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3923,1762,1467,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
3924,1596,1431,0.203125,0.21875,0.171875,0.140625,0.109375,0.078125,0.140625,0.171875,0.09375,0.1875
3925,1102,1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3926,1565,1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3927,1888,1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3928,487,1187,0.359375,0.359375,0.375,0.375,0.375,0.359375,0.359375,0.359375,0.359375,0.359375
3929,1115,1409,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3930,1533,1418,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
3931,1843,1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3932,681,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,1786,1387,0.84375,0.828125,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.859375,0.90625
3934,1062,1429,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,0.65625
3935,839,1417,0.90625,0.90625,0.90625,0.90625,0.90625,0.890625,0.90625,0.90625,0.90625,0.890625
3936,1179,1082,0.5,0.5,0.53125,0.53125,0.53125,0.515625,0.5,0.5,0.484375,0.484375
3937,290,1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3938,1190,1445,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
3939,1133,1417,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
3940,296,1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,1086,1456,0.359375,0.375,0.4375,0.4375,0.359375,0.359375,0.375,0.34375,0.3125,0.3125
3942,1105,1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,591,1801,0.3125,0.3125,0.234375,0.265625,0.265625,0.21875,0.15625,0.21875,0.296875,0.1875
3944,1834,1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3945,1187,1415,0.171875,0.1875,0.21875,0.15625,0.171875,0.1875,0.1875,0.171875,0.171875,0.1875
3946,1184,1409,0.453125,0.4375,0.484375,0.453125,0.484375,0.484375,0.46875,0.46875,0.484375,0.453125
3947,494,1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0
3948,1951,1445,0.796875,0.796875,0.78125,0.765625,0.75,0.75,0.71875,0.71875,0.75,0.75
3949,1441,1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,683,1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3951,1852,1465,0.0,0.015625,0.046875,0.046875,0.140625,0.171875,0.125,0.0625,0.015625,0.0
3952,1865,1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,548,1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3954,742,1415,0.296875,0.28125,0.28125,0.3125,0.265625,0.265625,0.265625,0.25,0.25,0.265625
3955,559,1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,1753,1780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,1445,1413,0.15625,0.15625,0.140625,0.109375,0.109375,0.09375,0.109375,0.125,0.1875,0.171875
3958,2008,1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,1123,1754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,800,1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,1518,1424,0.671875,0.671875,0.703125,0.703125,0.6875,0.671875,0.671875,0.671875,0.640625,0.640625
3962,1431,1418,0.796875,0.796875,0.796875,0.796875,0.78125,0.8125,0.8125,0.78125,0.765625,0.765625
3963,1807,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,1615,1434,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.015625,0.0
3965,957,1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3966,1364,1567,0.828125,0.828125,0.8125,0.8125,0.828125,0.84375,0.84375,0.84375,0.828125,0.78125
3967,232,1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3968,695,1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3969,1459,1405,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3970,226,1409,0.984375,0.984375,0.984375,0.984375,0.96875,0.96875,0.96875,0.984375,0.984375,0.96875
3971,78,1420,0.9375,0.9375,0.9375,0.9375,0.921875,0.9375,0.9375,0.921875,0.90625,0.921875
3972,1610,1422,0.171875,0.140625,0.09375,0.09375,0.171875,0.234375,0.203125,0.25,0.1875,0.203125
3973,1075,1407,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3974,1125,1325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3975,1719,1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,1833,1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3977,1873,1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,1808,1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3979,1051,1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,1795,1403,0.828125,0.828125,0.8125,0.8125,0.828125,0.828125,0.828125,0.828125,0.8125,0.8125
3981,1768,1403,0.90625,0.9375,0.9375,0.953125,0.953125,0.921875,0.921875,0.890625,0.9375,0.9375
3982,149,1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3983,264,1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3984,1067,1441,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
3985,242,1395,0.921875,0.921875,0.90625,0.90625,0.90625,0.890625,0.90625,0.90625,0.90625,0.90625
3986,1257,1410,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
3987,681,1397,0.8125,0.8125,0.78125,0.765625,0.765625,0.75,0.75,0.75,0.765625,0.765625
3988,1780,1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,1304,1412,0.734375,0.734375,0.75,0.75,0.734375,0.75,0.734375,0.734375,0.734375,0.734375
3990,906,1715,0.90625,0.890625,0.875,0.875,0.890625,0.875,0.875,0.875,0.875,0.875
3991,1454,1678,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
3992,1398,1402,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
3993,1579,1399,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3994,736,2001,0.921875,0.921875,0.890625,0.890625,0.890625,0.875,0.859375,0.859375,0.859375,0.84375
3995,760,1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,809,1403,0.453125,0.453125,0.453125,0.453125,0.453125,0.390625,0.375,0.328125,0.375,0.390625
3997,1465,1410,0.546875,0.546875,0.546875,0.5625,0.5625,0.5625,0.5625,0.5625,0.546875,0.546875
3998,1703,1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,1366,1407,0.796875,0.796875,0.78125,0.78125,0.78125,0.78125,0.78125,0.796875,0.796875,0.78125
4000,681,1391,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
4001,847,1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,957,1425,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.8125,0.828125
4003,1319,1399,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
4004,1544,1738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4005,1051,1408,0.625,0.59375,0.578125,0.609375,0.609375,0.609375,0.59375,0.59375,0.671875,0.65625
4006,1762,1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,146,1403,0.921875,0.921875,0.90625,0.90625,0.90625,0.921875,0.921875,0.9375,0.890625,0.90625
4008,1078,1425,0.546875,0.546875,0.578125,0.578125,0.546875,0.5,0.5,0.484375,0.515625,0.5
4009,513,1413,0.609375,0.609375,0.640625,0.640625,0.609375,0.5625,0.59375,0.59375,0.578125,0.5625
4010,1409,1856,0.3125,0.3125,0.203125,0.203125,0.21875,0.21875,0.234375,0.1875,0.21875,0.265625
4011,817,1406,0.453125,0.4375,0.375,0.328125,0.34375,0.453125,0.453125,0.46875,0.4375,0.40625
4012,256,1387,0.921875,0.921875,0.921875,0.921875,0.921875,0.90625,0.90625,0.90625,0.921875,0.90625
4013,953,1744,0.703125,0.734375,0.6875,0.703125,0.703125,0.71875,0.671875,0.6875,0.6875,0.671875
4014,2003,1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015,1211,1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,853,1410,0.546875,0.546875,0.578125,0.578125,0.578125,0.578125,0.5625,0.5625,0.546875,0.578125
4017,1325,1390,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
4018,1815,1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4019,560,1388,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
4020,1754,1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,266,1302,0.5625,0.5625,0.5625,0.578125,0.5625,0.5625,0.5625,0.578125,0.578125,0.578125
4022,1971,1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4023,1247,1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4024,1873,1426,0.5,0.5,0.46875,0.46875,0.484375,0.5,0.5,0.484375,0.265625,0.25
4025,1612,1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4026,327,1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4027,1874,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,1838,1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4029,1375,1403,0.921875,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.90625,0.90625
4030,531,1388,0.78125,0.796875,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.796875,0.796875
4031,1835,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,1967,1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,1391,1388,0.90625,0.90625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.90625,0.90625
4034,1776,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035,1815,1386,0.9375,0.9375,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.9375,0.9375
4036,1916,1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4037,1021,1383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4038,714,1388,0.796875,0.78125,0.796875,0.796875,0.8125,0.8125,0.796875,0.8125,0.78125,0.78125
4039,1824,1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4040,1297,1411,0.375,0.40625,0.375,0.375,0.375,0.375,0.375,0.359375,0.296875,0.28125
4041,845,1114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4042,837,1398,0.78125,0.78125,0.78125,0.765625,0.765625,0.765625,0.765625,0.75,0.703125,0.703125
4043,533,1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4044,688,1385,0.078125,0.078125,0.078125,0.078125,0.09375,0.09375,0.09375,0.09375,0.09375,0.078125
4045,1332,1388,0.875,0.890625,0.890625,0.890625,0.890625,0.875,0.875,0.875,0.875,0.875
4046,1133,1401,0.328125,0.34375,0.359375,0.34375,0.34375,0.328125,0.328125,0.328125,0.359375,0.390625
4047,1023,1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4048,1258,1431,0.859375,0.859375,0.84375,0.84375,0.875,0.859375,0.84375,0.828125,0.8125,0.828125
4049,1440,1389,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
4050,650,1377,0.453125,0.46875,0.484375,0.46875,0.453125,0.453125,0.453125,0.46875,0.515625,0.515625
4051,1804,1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4052,473,1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4053,1545,1705,0.640625,0.59375,0.609375,0.53125,0.546875,0.53125,0.5625,0.578125,0.46875,0.53125
4054,621,1375,0.921875,0.921875,0.921875,0.921875,0.921875,0.9375,0.9375,0.9375,0.921875,0.921875
4055,966,1401,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
4056,1773,1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,293,1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,1715,1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,1011,1379,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375
4060,530,1382,0.234375,0.234375,0.234375,0.234375,0.25,0.265625,0.265625,0.265625,0.25,0.234375
4061,1857,1373,0.453125,0.4375,0.40625,0.421875,0.421875,0.46875,0.484375,0.484375,0.453125,0.4375
4062,1921,1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,516,1382,0.328125,0.34375,0.390625,0.421875,0.40625,0.359375,0.34375,0.34375,0.34375,0.328125
4064,1767,1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,390,1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,566,1724,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.9375,0.9375,0.953125,0.953125
4067,1780,1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,1747,1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069,186,1404,0.46875,0.484375,0.4375,0.375,0.359375,0.421875,0.40625,0.375,0.390625,0.375
