source_number,x,y,probability_image_0,probability_image_1,probability_image_4,probability_image_5,probability_image_7,probability_image_9,probability_image_10,probability_image_11,probability_image_16,probability_image_18
756,315,940,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
757,981,938,0.734375,0.734375,0.734375,0.75,0.765625,0.78125,0.78125,0.765625,0.734375,0.734375
758,1132,944,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.9375
759,1528,943,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
760,1077,945,0.9375,0.953125,0.9375,0.9375,0.9375,0.953125,0.953125,0.96875,0.96875,0.953125
761,454,943,0.828125,0.828125,0.796875,0.796875,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125
762,922,949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
763,1147,946,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.59375,0.59375,0.609375,0.609375
764,798,946,0.640625,0.640625,0.640625,0.640625,0.609375,0.609375,0.609375,0.609375,0.609375,0.59375
765,406,947,0.9375,0.9375,0.9375,0.9375,0.9375,0.953125,0.953125,0.953125,0.953125,0.953125
766,1431,942,0.578125,0.5625,0.5625,0.578125,0.59375,0.578125,0.578125,0.578125,0.5625,0.546875
767,1195,946,0.390625,0.40625,0.4375,0.4375,0.40625,0.359375,0.359375,0.34375,0.421875,0.4375
768,749,945,0.890625,0.890625,0.859375,0.875,0.890625,0.875,0.875,0.875,0.890625,0.890625
769,1595,949,0.890625,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
770,639,949,0.890625,0.890625,0.890625,0.859375,0.890625,0.890625,0.890625,0.890625,0.875,0.890625
771,1664,952,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
772,1201,950,0.921875,0.921875,0.921875,0.9375,0.9375,0.953125,0.953125,0.953125,0.921875,0.921875
773,1555,949,0.859375,0.875,0.859375,0.859375,0.828125,0.828125,0.828125,0.828125,0.828125,0.8125
774,1129,949,0.453125,0.453125,0.453125,0.453125,0.453125,0.4375,0.4375,0.4375,0.453125,0.453125
775,797,956,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
776,1296,951,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.640625,0.640625,0.65625
777,962,957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
778,1143,955,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.9375
779,1437,952,0.828125,0.828125,0.796875,0.796875,0.8125,0.828125,0.828125,0.828125,0.828125,0.8125
780,675,952,0.84375,0.828125,0.8125,0.8125,0.859375,0.84375,0.84375,0.84375,0.828125,0.84375
781,789,959,0.859375,0.859375,0.875,0.875,0.890625,0.890625,0.890625,0.890625,0.890625,0.875
782,1877,959,0.875,0.875,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375
783,1499,963,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
784,1007,964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
785,744,965,0.921875,0.921875,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
786,575,962,0.875,0.875,0.875,0.875,0.875,0.890625,0.890625,0.875,0.875,0.859375
787,1097,967,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
788,1369,965,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.96875,0.953125
789,1167,965,0.921875,0.921875,0.90625,0.921875,0.921875,0.921875,0.9375,0.9375,0.9375,0.9375
790,816,968,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
791,1251,963,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
792,635,961,0.828125,0.828125,0.828125,0.8125,0.8125,0.84375,0.8125,0.8125,0.8125,0.8125
793,419,971,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
794,474,968,0.921875,0.9375,0.921875,0.921875,0.921875,0.90625,0.921875,0.921875,0.9375,0.9375
795,1565,966,0.59375,0.59375,0.578125,0.578125,0.578125,0.578125,0.578125,0.578125,0.546875,0.546875
796,714,972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
797,1350,968,0.796875,0.78125,0.78125,0.78125,0.796875,0.78125,0.78125,0.765625,0.734375,0.734375
798,1591,974,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
799,1512,972,0.8125,0.796875,0.796875,0.796875,0.796875,0.8125,0.8125,0.8125,0.78125,0.796875
800,872,972,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
801,1448,975,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375
802,1110,974,0.75,0.75,0.75,0.765625,0.765625,0.765625,0.765625,0.765625,0.75,0.75
803,1820,978,0.984375,0.984375,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
804,1203,977,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
805,1184,976,0.890625,0.890625,0.890625,0.890625,0.90625,0.875,0.890625,0.875,0.859375,0.875
806,686,976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
807,1438,980,0.78125,0.78125,0.78125,0.796875,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125
808,359,979,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
809,747,977,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.875,0.875,0.875
810,575,974,0.703125,0.703125,0.65625,0.65625,0.671875,0.671875,0.6875,0.671875,0.6875,0.671875
811,1454,981,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
812,1568,975,0.765625,0.765625,0.75,0.75,0.75,0.765625,0.765625,0.765625,0.78125,0.765625
813,1599,980,0.640625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.609375,0.609375
814,421,983,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
815,1106,981,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
816,1253,984,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
817,1560,983,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375
818,1020,987,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
819,1374,984,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
820,1498,981,0.578125,0.578125,0.578125,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125,0.578125
821,436,988,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
822,1403,985,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
823,883,989,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
824,1136,992,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
825,1863,990,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
826,1015,990,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125
827,361,987,0.078125,0.078125,0.0625,0.0625,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125
828,1432,991,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
829,599,992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
830,1511,990,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
831,808,990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375
832,1833,985,0.109375,0.109375,0.109375,0.09375,0.078125,0.078125,0.0625,0.0625,0.078125,0.046875
833,1449,991,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.34375,0.359375,0.359375
834,1298,991,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.859375,0.875
835,1227,991,0.953125,0.9375,0.9375,0.9375,0.953125,0.9375,0.9375,0.953125,0.96875,0.953125
836,407,991,0.78125,0.78125,0.8125,0.8125,0.796875,0.8125,0.796875,0.796875,0.78125,0.796875
837,1073,989,0.90625,0.90625,0.921875,0.921875,0.90625,0.90625,0.90625,0.90625,0.921875,0.9375
838,2020,990,0.90625,0.921875,0.9375,0.921875,0.890625,0.890625,0.890625,0.890625,0.828125,0.8125
839,620,991,0.8125,0.8125,0.8125,0.8125,0.84375,0.84375,0.859375,0.859375,0.828125,0.828125
840,761,996,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
841,1158,994,0.6875,0.6875,0.6875,0.6875,0.703125,0.71875,0.71875,0.71875,0.703125,0.71875
842,1101,991,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
843,1549,999,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375
844,656,993,0.734375,0.734375,0.765625,0.75,0.703125,0.71875,0.703125,0.734375,0.734375,0.734375
845,1061,1000,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
846,975,1000,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
847,1168,997,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
848,1778,994,0.71875,0.71875,0.71875,0.703125,0.71875,0.734375,0.734375,0.734375,0.703125,0.71875
849,1023,995,0.53125,0.53125,0.53125,0.53125,0.515625,0.53125,0.53125,0.53125,0.53125,0.53125
850,1402,996,0.046875,0.046875,0.046875,0.046875,0.0625,0.09375,0.09375,0.09375,0.125,0.0625
851,735,1002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
852,786,1003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
853,425,1000,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375
854,334,1001,0.765625,0.765625,0.71875,0.734375,0.75,0.71875,0.71875,0.703125,0.6875,0.6875
855,1409,1003,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.859375,0.859375
856,1770,999,0.609375,0.59375,0.5625,0.53125,0.5625,0.609375,0.609375,0.59375,0.515625,0.5
857,220,1002,0.859375,0.859375,0.8125,0.8125,0.8125,0.8125,0.796875,0.78125,0.828125,0.796875
858,552,1004,0.875,0.875,0.875,0.875,0.859375,0.875,0.875,0.875,0.875,0.859375
859,1688,1004,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.59375
860,1670,1009,0.90625,0.90625,0.90625,0.921875,0.90625,0.90625,0.90625,0.921875,0.90625,0.921875
861,1547,1010,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.859375,0.859375
862,651,1012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
863,1188,1009,0.9375,0.9375,0.921875,0.921875,0.921875,0.921875,0.9375,0.9375,0.921875,0.921875
864,1659,1013,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
865,1024,1011,0.921875,0.921875,0.921875,0.9375,0.9375,0.9375,0.9375,0.9375,0.921875,0.921875
866,1410,1011,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.84375,0.859375
867,1269,1014,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
868,1230,1009,0.453125,0.453125,0.453125,0.453125,0.453125,0.453125,0.453125,0.453125,0.453125,0.453125
869,1391,1010,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375,0.953125,0.953125
870,843,1013,0.625,0.609375,0.609375,0.59375,0.59375,0.609375,0.609375,0.609375,0.625,0.625
871,628,1019,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
872,1519,1020,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
873,1457,1020,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375
874,1049,1018,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
875,1836,1020,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
876,1446,1018,0.578125,0.578125,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125
877,1225,1021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
878,1000,1021,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
879,752,1016,0.546875,0.546875,0.53125,0.53125,0.53125,0.546875,0.546875,0.546875,0.546875,0.546875
880,423,1020,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125
881,934,1021,0.921875,0.90625,0.859375,0.875,0.875,0.890625,0.875,0.859375,0.90625,0.890625
882,1216,1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,954,1024,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
884,1452,1022,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
885,410,1024,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.859375,0.875
886,148,1024,0.859375,0.859375,0.859375,0.859375,0.84375,0.84375,0.84375,0.84375,0.859375,0.859375
887,461,1027,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
888,766,1029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
889,1773,1027,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625
890,1074,1029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
891,519,1026,0.796875,0.78125,0.75,0.765625,0.78125,0.796875,0.796875,0.796875,0.796875,0.78125
892,156,1028,0.78125,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.78125,0.78125
893,948,1033,0.953125,0.953125,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
894,893,1030,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
895,1651,1029,0.859375,0.859375,0.84375,0.828125,0.8125,0.828125,0.84375,0.84375,0.8125,0.8125
896,1436,1030,0.859375,0.859375,0.828125,0.828125,0.84375,0.84375,0.84375,0.84375,0.796875,0.796875
897,1871,1032,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375
898,698,1027,0.84375,0.84375,0.859375,0.859375,0.84375,0.84375,0.84375,0.84375,0.875,0.875
899,1885,1034,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
900,1055,1030,0.234375,0.25,0.21875,0.21875,0.234375,0.25,0.265625,0.265625,0.265625,0.28125
901,725,1036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
902,791,1031,0.796875,0.8125,0.828125,0.828125,0.796875,0.796875,0.78125,0.78125,0.8125,0.8125
903,1134,1032,0.578125,0.578125,0.609375,0.609375,0.65625,0.625,0.625,0.625,0.640625,0.625
904,220,1035,0.984375,0.984375,0.96875,0.96875,0.96875,0.984375,0.984375,0.96875,0.96875,0.96875
905,1125,1034,0.328125,0.328125,0.328125,0.328125,0.296875,0.21875,0.21875,0.21875,0.28125,0.328125
906,1065,1035,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625,0.046875,0.046875,0.015625
907,1367,1039,0.953125,0.953125,0.96875,0.96875,0.953125,0.953125,0.96875,0.96875,0.96875,0.953125
908,914,1040,0.90625,0.90625,0.921875,0.921875,0.921875,0.90625,0.90625,0.890625,0.890625,0.90625
909,908,2001,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
910,560,1040,0.9375,0.9375,0.9375,0.90625,0.921875,0.9375,0.9375,0.921875,0.90625,0.90625
911,736,2001,0.921875,0.921875,0.890625,0.890625,0.890625,0.875,0.859375,0.859375,0.859375,0.84375
912,934,1044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
913,1328,1039,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
914,1307,1034,0.578125,0.578125,0.546875,0.546875,0.546875,0.546875,0.53125,0.53125,0.53125,0.53125
915,1156,1037,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
916,1373,1043,0.203125,0.203125,0.203125,0.203125,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875
917,1442,1042,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
918,1089,1963,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
919,1020,1045,0.765625,0.765625,0.78125,0.78125,0.78125,0.796875,0.796875,0.796875,0.796875,0.78125
920,1533,1045,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
921,661,2022,0.921875,0.90625,0.890625,0.890625,0.90625,0.90625,0.890625,0.875,0.859375,0.84375
922,1133,1044,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
923,656,1041,0.71875,0.71875,0.6875,0.6875,0.703125,0.71875,0.71875,0.703125,0.703125,0.703125
924,551,1046,0.8125,0.8125,0.796875,0.78125,0.8125,0.8125,0.8125,0.8125,0.796875,0.796875
925,1137,1049,0.34375,0.34375,0.34375,0.34375,0.359375,0.359375,0.359375,0.359375,0.34375,0.359375
926,1266,1958,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.90625
927,1545,1051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
928,1673,1050,0.921875,0.921875,0.90625,0.90625,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
929,988,1058,0.8125,0.8125,0.828125,0.828125,0.828125,0.828125,0.828125,0.8125,0.828125,0.8125
930,506,1049,0.890625,0.890625,0.859375,0.859375,0.875,0.875,0.875,0.890625,0.875,0.875
931,1361,1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,1012,1053,0.8125,0.796875,0.796875,0.796875,0.75,0.75,0.75,0.75,0.765625,0.765625
933,1044,1054,0.96875,0.96875,0.984375,0.984375,0.984375,0.984375,0.96875,0.96875,0.96875,0.96875
934,755,1058,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
935,1027,1955,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375,0.921875,0.921875,0.921875
936,873,1054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
937,993,1063,0.46875,0.46875,0.484375,0.484375,0.453125,0.453125,0.453125,0.46875,0.484375,0.484375
938,1033,1057,0.3125,0.3125,0.3125,0.3125,0.3125,0.328125,0.3125,0.328125,0.3125,0.3125
939,777,1062,0.890625,0.890625,0.875,0.875,0.875,0.90625,0.90625,0.90625,0.890625,0.890625
940,1373,1061,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625
941,1336,1060,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
942,646,1059,0.859375,0.859375,0.875,0.875,0.875,0.84375,0.84375,0.84375,0.890625,0.875
943,1494,1065,0.5625,0.53125,0.546875,0.53125,0.515625,0.515625,0.515625,0.515625,0.484375,0.484375
944,1146,1058,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
945,1007,1068,0.265625,0.28125,0.265625,0.265625,0.265625,0.265625,0.265625,0.265625,0.234375,0.234375
946,778,1067,0.953125,0.953125,0.953125,0.953125,0.9375,0.921875,0.9375,0.9375,0.9375,0.9375
947,1631,1069,0.890625,0.890625,0.890625,0.890625,0.890625,0.859375,0.875,0.875,0.875,0.875
948,1472,1069,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.734375,0.703125
949,1281,1070,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
950,962,1059,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
951,1165,1064,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
952,1828,1071,0.421875,0.390625,0.421875,0.421875,0.4375,0.4375,0.4375,0.4375,0.421875,0.421875
953,1247,1068,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
954,720,1072,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
955,1399,1938,0.96875,0.96875,0.953125,0.953125,0.953125,0.96875,0.96875,0.96875,0.96875,0.9375
956,861,1074,0.0625,0.0625,0.03125,0.015625,0.015625,0.015625,0.03125,0.0625,0.03125,0.0
957,1023,1068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
958,1128,1072,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
959,1445,1075,0.6875,0.6875,0.6875,0.703125,0.734375,0.75,0.734375,0.734375,0.75,0.75
960,761,1073,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.953125,0.953125
961,1302,1075,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125
962,1602,1071,0.9375,0.9375,0.9375,0.9375,0.9375,0.953125,0.953125,0.953125,0.890625,0.90625
963,879,1927,0.90625,0.90625,0.90625,0.875,0.875,0.90625,0.90625,0.890625,0.875,0.859375
964,1839,1072,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
965,723,1932,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375,0.921875,0.90625,0.90625,0.90625
966,409,1082,0.875,0.875,0.859375,0.859375,0.890625,0.890625,0.875,0.859375,0.84375,0.859375
967,348,1087,0.734375,0.734375,0.75,0.75,0.75,0.71875,0.71875,0.734375,0.75,0.75
968,1167,1090,0.875,0.875,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
969,843,1080,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
970,1006,1074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
971,1546,1078,0.703125,0.703125,0.671875,0.671875,0.671875,0.65625,0.65625,0.65625,0.6875,0.6875
972,1858,1084,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
973,1228,1926,0.90625,0.90625,0.921875,0.921875,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625
974,590,1077,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
975,1348,1074,0.6875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.6875,0.671875,0.703125
976,1148,1082,0.765625,0.765625,0.78125,0.78125,0.78125,0.765625,0.765625,0.78125,0.78125,0.765625
977,598,1923,0.953125,0.953125,0.9375,0.9375,0.9375,0.953125,0.953125,0.953125,0.9375,0.9375
978,1179,1082,0.5,0.5,0.53125,0.53125,0.53125,0.515625,0.5,0.5,0.484375,0.484375
979,862,1087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
980,823,1083,0.78125,0.78125,0.78125,0.78125,0.796875,0.78125,0.78125,0.78125,0.765625,0.796875
981,1698,1089,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.96875,0.96875
982,1290,1082,0.875,0.875,0.875,0.859375,0.859375,0.84375,0.84375,0.84375,0.859375,0.859375
983,541,1089,0.8125,0.8125,0.796875,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125
984,303,1089,0.828125,0.828125,0.78125,0.78125,0.828125,0.78125,0.796875,0.8125,0.765625,0.8125
985,1791,1094,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125
986,1142,1092,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
987,1506,1095,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
988,1120,1090,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
989,1430,1095,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
990,1847,1088,0.671875,0.671875,0.671875,0.671875,0.671875,0.6875,0.671875,0.671875,0.671875,0.671875
991,1130,1093,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125
992,944,1915,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
993,1267,1094,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
994,554,1093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
995,957,1096,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.703125,0.703125
996,928,1095,0.96875,0.984375,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
997,267,1098,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
998,523,1098,0.59375,0.609375,0.65625,0.65625,0.625,0.640625,0.625,0.625,0.5625,0.578125
999,1015,1143,0.828125,0.828125,0.84375,0.84375,0.84375,0.859375,0.84375,0.84375,0.828125,0.828125
1000,1195,1098,0.765625,0.75,0.734375,0.71875,0.71875,0.703125,0.71875,0.734375,0.796875,0.796875
1001,969,1098,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1002,1020,1908,0.84375,0.84375,0.859375,0.875,0.875,0.875,0.875,0.875,0.859375,0.84375
1003,934,1907,0.890625,0.90625,0.890625,0.875,0.875,0.875,0.875,0.875,0.875,0.875
1004,824,1098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1005,1282,1102,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1006,928,1112,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125
